524654,EQ,N,2020101,60.18
524687,EQ,N,2020101,4.09
524703,EQ,N,2020101,17.69
524711,EQ,N,2020101,15.20
524717,EQ,N,2020101,79.26
524727,EQ,N,2020101,12.60
524731,EQ,N,2020101,460.32
524752,EQ,N,2020101,24.48
524758,EQ,N,2020101,216.00
524764,EQ,N,2020101,7.31
524768,EQ,N,2020101,13.19
524774,EQ,N,2020101,456.90
524790,EQ,N,2020101,111.78
524808,EQ,N,2020101,33.12
524818,EQ,N,2020101,52.92
526043,EQ,N,2020101,27.60
526117,EQ,N,2020101,364.08
526133,EQ,N,2020101,1.80
526137,EQ,N,2020101,21.24
526159,EQ,N,2020101,116.76
526173,EQ,N,2020101,12.20
526179,EQ,N,2020101,89.82
526365,EQ,N,2020101,7.20
526407,EQ,N,2020101,11.15
526409,EQ,N,2020101,17.57
526423,EQ,N,2020101,19.14
526433,EQ,N,2020101,74.70
526441,EQ,N,2020101,0.90
526479,EQ,N,2020101,30.00
526492,EQ,N,2020101,32.10
526519,EQ,N,2020101,9.65
526544,EQ,N,2020101,23.10
526546,EQ,N,2020101,12.00
526586,EQ,N,2020101,393.66
526614,EQ,N,2020101,3.43
526616,EQ,N,2020101,23.88
526703,EQ,N,2020101,89.22
526723,EQ,N,2020101,31.50
526727,EQ,N,2020101,10.24
526731,EQ,N,2020101,68.94
526737,EQ,N,2020101,3.42
526739,EQ,N,2020101,163.80
526747,EQ,N,2020101,75.66
526755,EQ,N,2020101,4.19
526783,EQ,N,2020101,270.00
526817,EQ,N,2020101,691.02
526821,EQ,N,2020101,247.56
526851,EQ,N,2020101,50.52
526853,EQ,N,2020101,32.46
526861,EQ,N,2020101,7.18
526871,EQ,N,2020101,19.20
526899,EQ,N,2020101,9.71
526905,EQ,N,2020101,5.62
526951,EQ,N,2020101,292.62
526957,EQ,N,2020101,4.48
526981,EQ,N,2020101,22.80
530043,EQ,N,2020101,77.70
530045,EQ,N,2020101,4.03
530067,EQ,N,2020101,246.96
530077,EQ,N,2020101,68.04
530079,EQ,N,2020101,32.82
530125,EQ,N,2020101,91.86
530127,EQ,N,2020101,8.70
530129,EQ,N,2020101,232.98
530131,EQ,N,2020101,11.77
530133,EQ,N,2020101,24.72
530145,EQ,N,2020101,8.38
530151,EQ,N,2020101,17.05
530163,EQ,N,2020101,61.74
530175,EQ,N,2020101,22.38
530177,EQ,N,2020101,13.20
530201,EQ,N,2020101,9.71
530215,EQ,N,2020101,25.20
530233,EQ,N,2020101,47.70
530305,EQ,N,2020101,9.46
530307,EQ,N,2020101,49.14
530309,EQ,N,2020101,18.24
530313,EQ,N,2020101,27.00
530315,EQ,N,2020101,42.90
530317,EQ,N,2020101,19.50
530331,EQ,N,2020101,83.76
530341,EQ,N,2020101,163.08
530419,EQ,N,2020101,17.40
530431,EQ,N,2020101,37.92
530433,EQ,N,2020101,19.20
530459,EQ,N,2020101,17.64
530461,EQ,N,2020101,4.20
530475,EQ,N,2020101,15.48
530477,EQ,N,2020101,94.74
530499,EQ,N,2020101,240.18
530533,EQ,N,2020101,36.72
530545,EQ,N,2020101,87.60
530557,EQ,N,2020101,0.35
530579,EQ,N,2020101,1.81
530585,EQ,N,2020101,88.74
530589,EQ,N,2020101,42.30
530595,EQ,N,2020101,9.54
530609,EQ,N,2020101,4.92
530621,EQ,N,2020101,17.40
530627,EQ,N,2020101,110.46
530643,EQ,N,2020101,34.62
530677,EQ,N,2020101,14.00
530689,EQ,N,2020101,21.48
530695,EQ,N,2020101,10.24
530697,EQ,N,2020101,29.88
530711,EQ,N,2020101,19.84
530733,EQ,N,2020101,21.60
530789,EQ,N,2020101,73.38
530809,EQ,N,2020101,22.68
530815,EQ,N,2020101,23.64
530825,EQ,N,2020101,24.66
530829,EQ,N,2020101,11.38
530845,EQ,N,2020101,105.84
530879,EQ,N,2020101,126.12
530883,EQ,N,2020101,13.40
530897,EQ,N,2020101,54.90
530951,EQ,N,2020101,13.80
530953,EQ,N,2020101,31.92
530959,EQ,N,2020101,10.38
530977,EQ,N,2020101,30.96
530979,EQ,N,2020101,36.78
530991,EQ,N,2020101,9.59
531041,EQ,N,2020101,128.76
531067,EQ,N,2020101,6.60
531083,EQ,N,2020101,6.05
531109,EQ,N,2020101,28.38
531129,EQ,N,2020101,7.92
531146,EQ,N,2020101,308.04
531161,EQ,N,2020101,51.00
531163,EQ,N,2020101,54.60
531199,EQ,N,2020101,41.04
531201,EQ,N,2020101,112.32
531203,EQ,N,2020101,66.96
531215,EQ,N,2020101,23.22
531216,EQ,N,2020101,5.95
531223,EQ,N,2020101,14.16
531233,EQ,N,2020101,2.46
531234,EQ,N,2020101,82.14
531253,EQ,N,2020101,112.38
531254,EQ,N,2020101,24.06
531273,EQ,N,2020101,11.64
531278,EQ,N,2020101,34.20
531287,EQ,N,2020101,35.34
531289,EQ,N,2020101,33.90
531297,EQ,N,2020101,32.70
531306,EQ,N,2020101,398.70
531307,EQ,N,2020101,1.44
531343,EQ,N,2020101,3.19
531346,EQ,N,2020101,24.60
531358,EQ,N,2020101,126.96
531359,EQ,N,2020101,69.66
531370,EQ,N,2020101,5.51
531390,EQ,N,2020101,10.45
531398,EQ,N,2020101,58.32
531416,EQ,N,2020101,21.06
531437,EQ,N,2020101,24.78
531449,EQ,N,2020101,192.54
531454,EQ,N,2020101,10.79
531471,EQ,N,2020101,6.00
531489,EQ,N,2020101,36.00
531494,EQ,N,2020101,9.60
531499,EQ,N,2020101,1.51
531525,EQ,N,2020101,16.14
531539,EQ,N,2020101,23.46
531540,EQ,N,2020101,22.80
531569,EQ,N,2020101,8.06
531578,EQ,N,2020101,1.98
531583,EQ,N,2020101,2.52
531626,EQ,N,2020101,2.40
531637,EQ,N,2020101,22.68
531667,EQ,N,2020101,33.42
531688,EQ,N,2020101,23.04
531694,EQ,N,2020101,12.58
531719,EQ,N,2020101,310.26
531726,EQ,N,2020101,60.00
531727,EQ,N,2020101,16.03
531737,EQ,N,2020101,0.60
531739,EQ,N,2020101,3.49
531778,EQ,N,2020101,1.45
531802,EQ,N,2020101,23.58
531822,EQ,N,2020101,111.00
531842,EQ,N,2020101,10.20
531847,EQ,N,2020101,772.20
531861,EQ,N,2020101,17.26
531862,EQ,N,2020101,187.14
531869,EQ,N,2020101,19.90
531888,EQ,N,2020101,23.58
531893,EQ,N,2020101,0.68
531900,EQ,N,2020101,3.70
531950,EQ,N,2020101,0.91
531952,EQ,N,2020101,55.62
531977,EQ,N,2020101,3.71
531979,EQ,N,2020101,45.12
532011,EQ,N,2020101,17.62
532035,EQ,N,2020101,1.50
532039,EQ,N,2020101,22.68
532041,EQ,N,2020101,1.20
532053,EQ,N,2020101,19.08
532067,EQ,N,2020101,173.04
532092,EQ,N,2020101,11.12
532124,EQ,N,2020101,11.24
532140,EQ,N,2020101,9.76
532145,EQ,N,2020101,5.66
532159,EQ,N,2020101,92.40
532183,EQ,N,2020101,0.92
532271,EQ,N,2020101,1.46
532284,EQ,N,2020101,21.18
532329,EQ,N,2020101,54.85
532330,EQ,N,2020101,2.83
532333,EQ,N,2020101,14.60
532334,EQ,N,2020101,8.35
532340,EQ,N,2020101,2.22
532344,EQ,N,2020101,41.58
532372,EQ,N,2020101,32.04
532373,EQ,N,2020101,17.71
532378,EQ,N,2020101,0.98
532379,EQ,N,2020101,2.05
532380,EQ,N,2020101,4.32
532384,EQ,N,2020101,134.28
532404,EQ,N,2020101,14.70
532406,EQ,N,2020101,259.50
532407,EQ,N,2020101,13.90
532410,EQ,N,2020101,8.64
532435,EQ,N,2020101,108.66
532444,EQ,N,2020101,0.41
532467,EQ,N,2020101,0.58
532468,EQ,N,2020101,5308.68
532485,EQ,N,2020101,396.54
532503,EQ,N,2020101,720.00
532626,EQ,N,2020101,191.82
532656,EQ,N,2020101,1.58
532742,EQ,N,2020101,2322.18
532745,EQ,N,2020101,24.72
532829,EQ,N,2020101,20.70
532855,EQ,N,2020101,29.40
532879,EQ,N,2020101,41.34
532893,EQ,N,2020101,22.14
532911,EQ,N,2020101,21.66
532933,EQ,N,2020101,14.28
532986,EQ,N,2020101,61.32
533033,EQ,N,2020101,292.02
533056,EQ,N,2020101,23.88
533095,EQ,N,2020101,1463.94
533101,EQ,N,2020101,49.80
533108,EQ,N,2020101,5.39
533110,EQ,N,2020101,4.08
533149,EQ,N,2020101,1.69
533167,EQ,N,2020101,21.60
533170,EQ,N,2020101,34.80
533202,EQ,N,2020101,1.08
533210,EQ,N,2020101,25.74
533212,EQ,N,2020101,86.40
533213,EQ,N,2020101,30.90
533289,EQ,N,2020101,28.92
533315,EQ,N,2020101,6.30
533477,EQ,N,2020101,225.72
533608,EQ,N,2020101,38.94
534338,EQ,N,2020101,13.56
534535,EQ,N,2020101,2.28
534600,EQ,N,2020101,95.88
534612,EQ,N,2020101,9.11
534623,EQ,N,2020101,29.04
534680,EQ,N,2020101,56.82
534691,EQ,N,2020101,2.22
534755,EQ,N,2020101,47.94
535204,EQ,N,2020101,3.83
535620,EQ,N,2020101,38.70
535621,EQ,N,2020101,47.88
535730,EQ,N,2020101,0.23
536264,EQ,N,2020101,45.72
536493,EQ,N,2020101,516.12
536659,EQ,N,2020101,4.79
536751,EQ,N,2020101,0.29
536974,EQ,N,2020101,31.38
537069,EQ,N,2020101,33.42
537253,EQ,N,2020101,22.20
537524,EQ,N,2020101,1.78
537536,EQ,N,2020101,42.48
537750,EQ,N,2020101,63.66
537800,EQ,N,2020101,0.32
538019,EQ,N,2020101,6.72
538092,EQ,N,2020101,100.80
538212,EQ,N,2020101,0.28
538464,EQ,N,2020101,0.43
538476,EQ,N,2020101,4.27
538521,EQ,N,2020101,20.94
538539,EQ,N,2020101,0.24
538540,EQ,N,2020101,0.23
538557,EQ,N,2020101,1.60
538564,EQ,N,2020101,81.66
538566,EQ,N,2020101,419.34
538597,EQ,N,2020101,0.53
538634,EQ,N,2020101,41.94
538653,EQ,N,2020101,0.23
538706,EQ,N,2020101,58.56
538707,EQ,N,2020101,22.38
538713,EQ,N,2020101,28.68
538715,EQ,N,2020101,31.08
538772,EQ,N,2020101,30.78
538787,EQ,N,2020101,2.56
538795,EQ,N,2020101,184.74
538837,EQ,N,2020101,23.94
538860,EQ,N,2020101,0.23
538882,EQ,N,2020101,14.98
538890,EQ,N,2020101,19.20
538891,EQ,N,2020101,39.36
538896,EQ,N,2020101,262.86
538922,EQ,N,2020101,20.40
538964,EQ,N,2020101,547.86
538987,EQ,N,2020101,100.56
539006,EQ,N,2020101,406.80
539017,EQ,N,2020101,55.38
539018,EQ,N,2020101,198.00
539032,EQ,N,2020101,2.82
539040,EQ,N,2020101,0.73
539042,EQ,N,2020101,50.40
539113,EQ,N,2020101,966.00
539122,EQ,N,2020101,40.32
539132,EQ,N,2020101,4.80
539148,EQ,N,2020101,298.38
539149,EQ,N,2020101,1.72
539151,EQ,N,2020101,32.64
539177,EQ,N,2020101,93.66
539195,EQ,N,2020101,21.42
539219,EQ,N,2020101,19.08
539228,EQ,N,2020101,54.42
539235,EQ,N,2020101,306.00
539255,EQ,N,2020101,81.60
539278,EQ,N,2020101,0.44
539310,EQ,N,2020101,34.08
539353,EQ,N,2020101,126.00
539354,EQ,N,2020101,82.02
539359,EQ,N,2020101,92.76
539407,EQ,N,2020101,71.22
539408,EQ,N,2020101,0.65
539479,EQ,N,2020101,27.30
539515,EQ,N,2020101,468.00
539518,EQ,N,2020101,82.74
539526,EQ,N,2020101,1.37
539527,EQ,N,2020101,300.00
539544,EQ,N,2020101,3.16
539545,EQ,N,2020101,17.34
539546,EQ,N,2020101,12.96
539562,EQ,N,2020101,46.62
539594,EQ,N,2020101,8.46
539620,EQ,N,2020101,12.71
539621,EQ,N,2020101,17.64
539660,EQ,N,2020101,332.46
539686,EQ,N,2020101,93.60
539730,EQ,N,2020101,209.58
539770,EQ,N,2020101,4.63
539798,EQ,N,2020101,8.74
539833,EQ,N,2020101,1.08
539841,EQ,N,2020101,31.44
539872,EQ,N,2020101,305.22
539894,EQ,N,2020101,27.06
539939,EQ,N,2020101,88.14
539956,EQ,N,2020101,144.00
539963,EQ,N,2020101,87.24
539984,EQ,N,2020101,581.76
539986,EQ,N,2020101,60.24
540006,EQ,N,2020101,71.34
540023,EQ,N,2020101,12.18
540078,EQ,N,2020101,115.95
540108,EQ,N,2020101,27.00
540134,EQ,N,2020101,9.00
540135,EQ,N,2020101,0.30
540143,EQ,N,2020101,46.50
540147,EQ,N,2020101,27.00
540175,EQ,N,2020101,32.70
540192,EQ,N,2020101,4.46
540198,EQ,N,2020101,37.74
540254,EQ,N,2020101,18.54
540259,EQ,N,2020101,39.36
540360,EQ,N,2020101,108.18
540401,EQ,N,2020101,83.40
540545,EQ,N,2020101,74.16
540615,EQ,N,2020101,17.02
540686,EQ,N,2020101,121.20
540697,EQ,N,2020101,9.56
540703,EQ,N,2020101,17.24
540725,EQ,N,2020101,72.30
540728,EQ,N,2020101,132.00
540730,EQ,N,2020101,50.40
540904,EQ,N,2020101,34.68
540954,EQ,N,2020101,31.92
541005,EQ,N,2020101,37.02
541400,EQ,N,2020101,85.44
541627,EQ,N,2020101,23.04
541741,EQ,N,2020101,15.55
542206,EQ,N,2020101,12.24
542351,EQ,N,2020101,486.72
542669,EQ,N,2020101,11.70
542670,EQ,N,2020101,136.80
542682,EQ,N,2020101,25.20
542862,EQ,N,2020101,56.52
590122,EQ,N,2020101,21.06
5PAISA,EQ,N,2020101,196.50
A2ZINFRA,EQ,N,2020101,5.38
AARTIDRUGS,EQ,N,2020101,1138.92
AARTIIND,EQ,N,2020101,1168.32
AARVEEDEN,EQ,N,2020101,14.77
AAVAS,EQ,N,2020101,1297.68
ABAN,EQ,N,2020101,22.92
ABB,EQ,N,2020101,989.88
ABBOTINDIA,EQ,N,2020101,20260.38
ABCAPITAL,EQ,N,2020101,61.38
ABFRL,EQ,N,2020101,156.84
ABSLBANETF,EQ,N,2020101,229.16
ABSLNN50ET,EQ,N,2020101,302.40
ACCELYA,EQ,N,2020101,1126.56
ACE,EQ,N,2020101,57.36
ADANIGREEN,EQ,N,2020101,328.44
ADANITRANS,EQ,N,2020101,224.88
ADHUNIKIND,EQ,N,2020101,24.12
ADORWELD,EQ,N,2020101,309.36
ADROITINFO,EQ,N,2020101,6.96
ADSL,EQ,N,2020101,20.10
ADVANIHOTR,EQ,N,2020101,49.56
ADVENZYMES,EQ,N,2020101,183.54
AEGISCHEM,EQ,N,2020101,218.16
AGARIND,EQ,N,2020101,63.60
AGCNET,EQ,N,2020101,311.82
AHLEAST,EQ,N,2020101,157.98
AHLWEST,EQ,N,2020101,273.54
AIONJSW,EQ,N,2020101,16.62
AIRAN,EQ,N,2020101,11.46
AJMERA,EQ,N,2020101,105.18
AKSHARCHEM,EQ,N,2020101,240.60
AKSHOPTFBR,EQ,N,2020101,5.77
AKZOINDIA,EQ,N,2020101,2265.96
ALANKIT,EQ,N,2020101,17.46
ALBERTDAVD,EQ,N,2020101,594.96
ALEMBICLTD,EQ,N,2020101,65.64
ALICON,EQ,N,2020101,276.84
ALKYLAMINE,EQ,N,2020101,2451.90
ALLCARGO,EQ,N,2020101,89.64
ALPA,EQ,N,2020101,22.32
ALPHAGEO,EQ,N,2020101,173.76
ALPSINDUS,EQ,N,2020101,0.96
AMBIKCO,EQ,N,2020101,779.22
AMBUJACEM,EQ,N,2020101,229.44
AMJLAND,EQ,N,2020101,17.76
AMRUTANJAN,EQ,N,2020101,437.82
ANANTRAJ,EQ,N,2020101,18.00
ANDHRACEMT,EQ,N,2020101,4.92
ANDHRAPAP,EQ,N,2020101,232.44
ANDHRSUGAR,EQ,N,2020101,269.10
ANIKINDS,EQ,N,2020101,12.58
ANKITMETAL,EQ,N,2020101,0.42
ANSALHSG,EQ,N,2020101,3.72
ANUP,EQ,N,2020101,386.22
APARINDS,EQ,N,2020101,379.26
APCL,EQ,N,2020101,157.92
APCOTEXIND,EQ,N,2020101,131.04
APLAPOLLO,EQ,N,2020101,1874.04
APLLTD,EQ,N,2020101,1020.54
APOLLOPIPE,EQ,N,2020101,373.80
APOLLOTYRE,EQ,N,2020101,124.74
APOLSINHOT,EQ,N,2020101,560.94
APTECHT,EQ,N,2020101,124.44
ARCHIDPLY,EQ,N,2020101,24.00
ARCHIES,EQ,N,2020101,13.14
ARENTERP,EQ,N,2020101,13.55
ARIES,EQ,N,2020101,79.68
ARIHANT,EQ,N,2020101,17.74
ARIHANTSUP,EQ,N,2020101,20.52
ARMANFIN,EQ,N,2020101,379.62
ARROWGREEN,EQ,N,2020101,41.76
ARSSINFRA,EQ,N,2020101,14.47
ARTEMISMED,EQ,N,2020101,199.98
ARVINDFASN,EQ,N,2020101,182.04
ARVSMART,EQ,N,2020101,88.86
ASAHIINDIA,EQ,N,2020101,208.44
ASAHISONG,EQ,N,2020101,124.86
ASAL,EQ,N,2020101,18.65
ASALCBR,EQ,N,2020101,270.72
ASHIANA,EQ,N,2020101,61.02
ASHIMASYN,EQ,N,2020101,5.76
ASHOKA,EQ,N,2020101,64.32
ASHOKLEY,EQ,N,2020101,57.24
ASIANHOTNR,EQ,N,2020101,62.76
ASIANTILES,EQ,N,2020101,157.74
ASPINWALL,EQ,N,2020101,123.96
ASTEC,EQ,N,2020101,858.48
ASTERDM,EQ,N,2020101,116.28
ASTRAMICRO,EQ,N,2020101,86.64
ASTRAZEN,EQ,N,2020101,3747.60
ASTRON,EQ,N,2020101,36.66
ATFL,EQ,N,2020101,619.92
ATLANTA,EQ,N,2020101,8.10
ATULAUTO,EQ,N,2020101,203.34
AUBANK,EQ,N,2020101,516.48
AURIONPRO,EQ,N,2020101,53.82
AUSOMENT,EQ,N,2020101,31.14
AUTOAXLES,EQ,N,2020101,590.52
AUTOLITIND,EQ,N,2020101,21.00
AVADHSUGAR,EQ,N,2020101,173.22
AVANTIFEED,EQ,N,2020101,555.42
AXISCADES,EQ,N,2020101,38.88
AXISGOLD,EQ,N,2020101,4918.90
AXISNIFTY,EQ,N,2020101,1252.01
AYMSYNTEX,EQ,N,2020101,18.96
BAGFILMS,EQ,N,2020101,2.08
BAJAJCON,EQ,N,2020101,175.26
BAJAJELEC,EQ,N,2020101,490.68
BAJAJHIND,EQ,N,2020101,5.58
BAJAJHLDNG,EQ,N,2020101,2625.90
BALAJITELE,EQ,N,2020101,74.82
BALAMINES,EQ,N,2020101,482.52
BALAXI,EQ,N,2020101,131.40
BALKRISHNA,EQ,N,2020101,13.97
BALKRISIND,EQ,N,2020101,1382.10
BALLARPUR,EQ,N,2020101,0.60
BALMLAWRIE,EQ,N,2020101,124.32
BALPHARMA,EQ,N,2020101,45.54
BALRAMCHIN,EQ,N,2020101,125.04
BANARISUG,EQ,N,2020101,1081.80
BANCOINDIA,EQ,N,2020101,79.68
BANG,EQ,N,2020101,17.76
BANKBEES,EQ,N,2020101,247.68
BANKINDIA,EQ,N,2020101,42.24
BANSWRAS,EQ,N,2020101,92.28
BASML,EQ,N,2020101,103.44
BBL,EQ,N,2020101,819.48
BBTC,EQ,N,2020101,1141.38
BCP,EQ,N,2020101,6.78
BDL,EQ,N,2020101,282.30
BEML,EQ,N,2020101,718.98
BEPL,EQ,N,2020101,45.72
BFINVEST,EQ,N,2020101,287.64
BGRENERGY,EQ,N,2020101,33.48
BHAGERIA,EQ,N,2020101,134.10
BHAGYAPROP,EQ,N,2020101,23.58
BHANDARI,EQ,N,2020101,1.02
BHARATGEAR,EQ,N,2020101,49.14
BHARATRAS,EQ,N,2020101,8222.22
BHARATWIRE,EQ,N,2020101,21.24
BHARTIARTL,EQ,N,2020101,669.72
BHEL,EQ,N,2020101,33.60
BIGBLOC,EQ,N,2020101,30.60
BILENERGY,EQ,N,2020101,0.95
BINDALAGRO,EQ,N,2020101,11.46
BIRLACABLE,EQ,N,2020101,49.98
BIRLACORPN,EQ,N,2020101,639.72
BKMINDST,EQ,N,2020101,0.84
BLBLIMITED,EQ,N,2020101,3.96
BLISSGVS,EQ,N,2020101,115.92
BLKASHYAP,EQ,N,2020101,4.93
BLS,EQ,N,2020101,46.56
BLUEDART,EQ,N,2020101,2493.12
BLUESTARCO,EQ,N,2020101,646.32
BODALCHEM,EQ,N,2020101,61.98
BOMDYEING,EQ,N,2020101,63.06
BORORENEW,EQ,N,2020101,48.78
BRFL,EQ,N,2020101,4.80
BRIGADE,EQ,N,2020101,135.00
BRNL,EQ,N,2020101,46.44
BSE,EQ,N,2020101,468.90
BSELINFRA,EQ,N,2020101,1.08
BSL,EQ,N,2020101,25.38
BSLGOLDETF,EQ,N,2020101,5187.48
BSLNIFTY,EQ,N,2020101,133.01
BSOFT,EQ,N,2020101,92.16
BURNPUR,EQ,N,2020101,1.21
BUTTERFLY,EQ,N,2020101,136.38
BYKE,EQ,N,2020101,14.22
CALSOFT,EQ,N,2020101,9.67
CAMLINFINE,EQ,N,2020101,52.32
CANFINHOME,EQ,N,2020101,366.24
CANTABIL,EQ,N,2020101,270.48
CAPACITE,EQ,N,2020101,101.28
CAPLIPOINT,EQ,N,2020101,398.70
CAPTRUST,EQ,N,2020101,78.48
CARBORUNIV,EQ,N,2020101,276.54
CAREERP,EQ,N,2020101,190.32
CASTROLIND,EQ,N,2020101,149.34
CCHHL,EQ,N,2020101,2.82
CCL,EQ,N,2020101,245.34
CEBBCO,EQ,N,2020101,10.90
CELEBRITY,EQ,N,2020101,5.16
CENTENKA,EQ,N,2020101,172.74
CENTEXT,EQ,N,2020101,3.19
CENTRALBK,EQ,N,2020101,17.82
CENTUM,EQ,N,2020101,299.04
CENTURYPLY,EQ,N,2020101,128.40
CENTURYTEX,EQ,N,2020101,374.28
CERA,EQ,N,2020101,2730.96
CESCVENT,EQ,N,2020101,171.42
CHALET,EQ,N,2020101,171.90
CHAMBLFERT,EQ,N,2020101,161.94
CHEMBOND,EQ,N,2020101,173.10
CHEMFAB,EQ,N,2020101,166.74
CHENNPETRO,EQ,N,2020101,67.74
CHOLAHLDNG,EQ,N,2020101,331.98
CHROMATIC,EQ,N,2020101,0.66
CIGNITITEC,EQ,N,2020101,358.92
CIMMCO,EQ,N,2020101,18.62
CINELINE,EQ,N,2020101,25.44
CINEVISTA,EQ,N,2020101,6.60
CLEDUCATE,EQ,N,2020101,45.24
CLNINDIA,EQ,N,2020101,429.96
CMICABLES,EQ,N,2020101,28.62
CNOVAPETRO,EQ,N,2020101,6.84
COCHINSHIP,EQ,N,2020101,275.82
COMPINFO,EQ,N,2020101,11.16
COMPUSOFT,EQ,N,2020101,10.74
CONSOFINVT,EQ,N,2020101,34.08
CONTROLPR,EQ,N,2020101,238.26
CORALFINAC,EQ,N,2020101,16.63
CORDSCABLE,EQ,N,2020101,38.70
COROMANDEL,EQ,N,2020101,768.24
COSMOFILMS,EQ,N,2020101,349.44
COUNCODOS,EQ,N,2020101,1.26
CPSEETF,EQ,N,2020101,20.99
CREATIVEYE,EQ,N,2020101,1.54
CREDITACC,EQ,N,2020101,514.80
CREST,EQ,N,2020101,70.26
CRISIL,EQ,N,2020101,1734.78
CROMPTON,EQ,N,2020101,289.14
CSBBANK,EQ,N,2020101,157.56
CTE,EQ,N,2020101,19.98
CUB,EQ,N,2020101,167.40
CUBEXTUB,EQ,N,2020101,13.24
CUMMINSIND,EQ,N,2020101,454.74
CUPID,EQ,N,2020101,199.56
CYBERTECH,EQ,N,2020101,51.90
DAMODARIND,EQ,N,2020101,24.72
DATAMATICS,EQ,N,2020101,60.48
DBREALTY,EQ,N,2020101,8.53
DCM,EQ,N,2020101,21.00
DCMNVL,EQ,N,2020101,30.96
DCMSHRIRAM,EQ,N,2020101,359.34
DCW,EQ,N,2020101,12.90
DECCANCE,EQ,N,2020101,290.76
DEEPAKFERT,EQ,N,2020101,124.62
DEEPAKNTR,EQ,N,2020101,598.92
DEEPIND,EQ,N,2020101,82.56
DELTAMAGNT,EQ,N,2020101,24.24
DEN,EQ,N,2020101,61.44
DENORA,EQ,N,2020101,228.00
DFMFOODS,EQ,N,2020101,257.22
DGCONTENT,EQ,N,2020101,6.24
DHAMPURSUG,EQ,N,2020101,123.54
DHANBANK,EQ,N,2020101,12.42
DHFL,EQ,N,2020101,14.46
DHUNINV,EQ,N,2020101,198.00
DIAMONDYD,EQ,N,2020101,720.90
DICIND,EQ,N,2020101,403.20
DIGISPICE,EQ,N,2020101,9.97
DISHTV,EQ,N,2020101,5.58
DLINKINDIA,EQ,N,2020101,95.94
DNAMEDIA,EQ,N,2020101,0.54
DOLAT,EQ,N,2020101,52.50
DOLLAR,EQ,N,2020101,140.34
DONEAR,EQ,N,2020101,31.56
DPSCLTD,EQ,N,2020101,9.18
DQE,EQ,N,2020101,1.32
DREDGECORP,EQ,N,2020101,274.38
DTIL,EQ,N,2020101,177.84
DVL,EQ,N,2020101,60.60
DWARKESH,EQ,N,2020101,22.20
DYNAMATECH,EQ,N,2020101,608.52
DYNPRO,EQ,N,2020101,136.20
EASTSILK,EQ,N,2020101,0.85
EBBETF0423,EQ,N,2020101,1262.33
EBBETF0430,EQ,N,2020101,1280.76
EBIXFOREX,EQ,N,2020101,479.58
EIMCOELECO,EQ,N,2020101,290.52
EKC,EQ,N,2020101,17.76
ELECON,EQ,N,2020101,25.68
ELECTCAST,EQ,N,2020101,12.13
ELECTHERM,EQ,N,2020101,129.96
ELGIEQUIP,EQ,N,2020101,174.00
ELGIRUBCO,EQ,N,2020101,17.46
EMAMILTD,EQ,N,2020101,230.94
EMAMIREAL,EQ,N,2020101,35.64
EMMBI,EQ,N,2020101,72.72
ENDURANCE,EQ,N,2020101,914.34
ENERGYDEV,EQ,N,2020101,6.84
ENGINERSIN,EQ,N,2020101,79.02
ENIL,EQ,N,2020101,187.98
EQUITAS,EQ,N,2020101,57.60
EROSMEDIA,EQ,N,2020101,19.74
ESSARSHPNG,EQ,N,2020101,8.77
ESSELPACK,EQ,N,2020101,220.62
EUROMULTI,EQ,N,2020101,0.48
EUROTEXIND,EQ,N,2020101,9.45
EVEREADY,EQ,N,2020101,80.64
EVERESTIND,EQ,N,2020101,222.36
EXCEL,EQ,N,2020101,1.21
EXCELINDUS,EQ,N,2020101,769.68
EXPLEOSOL,EQ,N,2020101,239.58
FACT,EQ,N,2020101,53.70
FCONSUMER,EQ,N,2020101,11.05
FCSSOFT,EQ,N,2020101,0.26
FDC,EQ,N,2020101,300.60
FEL,EQ,N,2020101,13.38
FELDVR,EQ,N,2020101,15.24
FIEMIND,EQ,N,2020101,355.62
FILATEX,EQ,N,2020101,36.18
FINEORG,EQ,N,2020101,2397.54
FLEXITUFF,EQ,N,2020101,5.66
FLFL,EQ,N,2020101,176.40
FMNL,EQ,N,2020101,20.46
FORTIS,EQ,N,2020101,142.74
FOSECOIND,EQ,N,2020101,1220.46
FRETAIL,EQ,N,2020101,112.14
FSC,EQ,N,2020101,165.30
FSL,EQ,N,2020101,42.30
GABRIEL,EQ,N,2020101,96.42
GAEL,EQ,N,2020101,138.90
GAL,EQ,N,2020101,2.16
GALAXYSURF,EQ,N,2020101,1632.78
GALLANTT,EQ,N,2020101,32.40
GAMMNINFRA,EQ,N,2020101,0.59
GANDHITUBE,EQ,N,2020101,198.72
GANECOS,EQ,N,2020101,210.24
GANESHHOUC,EQ,N,2020101,25.44
GANGESSECU,EQ,N,2020101,28.02
GARDENSILK,EQ,N,2020101,8.02
GDL,EQ,N,2020101,100.80
GEECEE,EQ,N,2020101,66.42
GEEKAYWIRE,EQ,N,2020101,73.20
GENESYS,EQ,N,2020101,33.78
GENUSPAPER,EQ,N,2020101,6.29
GENUSPOWER,EQ,N,2020101,20.58
GEOJITFSL,EQ,N,2020101,24.66
GEPIL,EQ,N,2020101,476.70
GET&D,EQ,N,2020101,77.22
GFLLIMITED,EQ,N,2020101,89.88
GHCL,EQ,N,2020101,140.28
